CAND_ID|CAND_NAME|CAND_PTY_AFFILIATION|CAND_ELECTION_YEAR|CAND_ELECTION_STATE|CAND_ELECTION_TYPE|CAND_INCUMBENT_STATUS|CAND_PCC|CAND_LAT|CAND_LONG|CAND_ZIP|CAND_CITY|CAND_STATE
H0CA21013|FIEDLER, BOBBI|REP|1986|CA|H|I|C00151290|33.94408000000001|-118.39719466666666|91313|CHATSWORTH|CA
H0CA22011|O'DONNELL, PIERCE HENRY|DEM|1980|CA|H|C|C00139865|33.989348|-118.220361|91001|ALTADENA|CA
H0CA24041|ZERG, JEROME|REP|1984|CA|H|C|C00123224|33.94396584158416|-118.29928288118809|90036|LOS ANGELES|CA
H0CA27010|DUBIN, GARY VICTOR|DEM|1980|CA|H|C|C00117382|33.8814835|-118.376621|90291|MARINA DEL REY|CA
H0CA31020|DYMALLY, MERVYN M|DEM|1986|CA|H|I|C00120436|33.853547000000006|-118.2548448|90220|COMPTON|CA
H0CA32010|ADLER, JOHN|REP|1982|CA|H|C|C00112078|33.811667799999995|-118.31364399999998|90503|TORRANCE|CA
H0CA34057|DONOHUE, JOHN S|PAF|1986|CA|H|C||33.79097913793104|-118.20857620689657|90804|LONG BEACH|CA
H0CA35062|NOONAN, MIKE|PAF|1986|CA|H|C||34.110009|-117.71973|91711|CLAREMONT|CA
H0CA36052|STARK, JOHN PAUL|REP|1984|CA|H|C|C00173021|34.53086955|-116.53620565000001|92405|SAN BERNARDINO|CA
H0CA38017|JACOBSON, ART|REP|1984|CA|H|C|C00114538|33.717164999999994|-117.920811|90720|LOS ALAMITOS|CA
H0CA40013|DOW, MICHAEL F|DEM|1980|CA|H|C|C00138230|33.606271|-117.89243|92662|BALBOA ISLAND|CA
H0CA41011|BATES, JIM|DEM|1986|CA|H|I|C00146209|32.89411814814816|-116.99533772839506|92101|SAN DIEGO|CA
H0CA41029|WILSON, BOB|DEM|1980|CA|H|C|C00120592|32.89516425|-116.9308555|92041|LA MESA|CA
H0CA41045|MCKINNON, DAN|REP|1980|CA|H|C|C00121749|32.89411814814816|-116.99533772839506|92109|SAN DIEGO|CA
H0CA41078|LOWERY, WILLIAM DAVID|REP|1986|CA|H|I|C00121038|32.89411814814816|-116.99533772839506|92124|SAN DIEGO|CA
H0CO02019|MCELDERRY, JOHN R|REP|1980|CO|H|C|C00111575|39.744437|-105.10441|80215|LAKEWOOD|CO
H0CO02027|LOYE, BENJAMIN R|REP|1980|CO|H|C|C00114934|39.6481775|-105.16215249999999|80033|WHEAT RIDGE|CO
H0CO04015|BROWN, HANK|REP|1986|CO|H|I|C00117507|40.430362428571435|-104.62026228571429|80634|GREELEY|CO
H0CO04023|BACA, POLLY|DEM|1986|CO|H|O|C00199513|39.958987|-104.908921|80221|THORNTON|CO
H0CO05012|SCHREIBER, ED|DEM|1980|CO|H|C|C00118604|39.684534285714285|-104.62691800000002|80111|ENGLEWOOD|CO
H0CT02017|GEJDENSON, SAM|DEM|1986|CT|H|I|C00111633|41.543559|-72.17684|06334|BOZRAH|CT
H0CT02033|DEMPSEY, JOHN N JR|DEM|1980|CT|H|C|C00115683|41.533848|-72.06232|06360|NORWICH|CT
H0CT02058|GUGLIELMO, DONATO ANTONIO|REP|1982|CT|H|C|C00119115|41.979871|-72.27863|06076|STAFFORD SPRINGS|CT
H0CT03031|POVINELLI, HENRY A|REP|1980|CT|H|C|C00127118|41.21953|-73.0554|06460|MILFORD|CT
H0CT03056|DENARDIS, LAWRENCE J|REP|1984|CT|H|C|C00128199|41.37749575|-72.91240425000001|06518|HAMDEN|CT
H0CT04039|PHILLIPS, JOHN ARISTOTLE|DEM|1982|CT|H|C|C00126615|41.066196|-73.43819|06853|ROWAYTON|CT
H0CT05028|DONAHUE, EDWARD M|REP|1982|CT|H|C|C00128744|41.306396|-73.1292|06484|SHELTON|CT
H0CT06034|SCHAUS, NICHOLAS|REP|1982|CT|H|C|C00153551|41.76958233333333|-72.75599466666667|06032|FARMINGTON|CT
H0FL05014|MCCOLLUM, BILL|REP|1986|FL|H|I|C00166041|28.704916500000003|-81.30641|32714|ALTAMONTE SPRINGS|FL
H0FL05022|FISCHER, OLIN RICHARD JR|DEM|1980|FL|H|C|C00109959|28.543429|-81.52479|32734|GOTHA|FL
H0FL12010|SHAW, E CLAY JR|REP|1986|FL|H|I|C00117119|38.89531540217391|-77.01958254710144|20515|WASHINGTON|DC
H0GA02035|HATCHER, CHARLES FLOYD|DEM|1986|GA|H|I|C00117556|31.5672663|-84.16817029999999|31707|ALBANY|GA
H0GA02076|HOLLAND, WILEY JULIAN JUNIOR|DEM|1980|GA|H|C|C00121194|30.86250425|-83.92881175|31792|THOMASVILLE|GA
H0GA04015|BILLINGTON, BARRY EARL|REP|1980|GA|H|C|C00113290|33.80200675|-84.19094750000001|30030|DECATUR|GA
H0GA08016|CARTER, JAMES DARWIN|REP|1980|GA|H|C|C00130328|31.551458|-82.44618|31510|ALMA|GA
H0IA03014|WEST, JAMES C|REP|1980|IA|H|C|C00112003|42.010415|-93.16827|50247|STATE CENTER|IA
H0IA03022|EVANS, THOMAS COOPER|REP|1986|IA|H|I|C00148171|42.361095|-92.78015|50638|GRUNDY CENTER|IA
H0IA05019|HULTMAN, CALVIN OSCAR|REP|1980|IA|H|C|C00111138|41.65428011864408|-93.58401089830507|50319|DES MOINES|IA
H0ID01030|CRAIG, LARRY E|REP|1986|ID|H|I|C00115667|43.51203700000001|-116.23286|83709|BOISE|ID
H0ID01063|MCKAY, TERRY BRUCE|DEM|1980|ID|H|C|C00122218|43.463644|-116.39311|83634|KUNA|ID
H0IL02010|SAVAGE, GUS|DEM|1986|IL|H|I|C00172437|41.85168971764706|-87.67981902352942|60649|CHICAGO|IL
H0IL09015|ANDRICA, JOHN DEAN|REP|1980|IL|H|C|C00115741|41.85168971764706|-87.67981902352942|60657|CHICAGO|IL
H0IL16044|MARTIN, LYNN MORLEY|REP|1986|IL|H|I|C00113878|42.32557975|-89.13432775|61111|LOVES PARK|IL
H0IL17018|MURER, MICHAEL A|DEM|1982|IL|H|C|C00158188|41.524499166666665|-88.10208133333333|60431|JOLIET|IL
H0IL20012|ROBINSON, DAVID L|DEM|1980|IL|H|C|C00114579|39.76269087179486|-89.61055228205129|62707|SPRINGFIELD|IL
H0IL21010|SEVERNS, PENNY LEE|DEM|1980|IL|H|C|C00115402|39.850448285714286|-88.96984757142856|62526|DECATUR|IL
H0IL24022|BARRETT, JAMES H|CST|1980|IL|H|C|C00121970|38.01492|-89.04226|62891|VALIER|IL
H0IN03024|HILER, JOHN PATRICK|REP|1986|IN|H|I|C00122002|41.5523705|-86.7148565|46350|LA PORTE|IN
H0IN04022|COATS, DANIEL R|REP|1986|IN|H|I|C00110361|41.352638|-85.04792|46706|AUBURN|IN
H0IN04030|HELMKE, PAUL|REP|1980|IN|H|C|C00113860|41.088135795454555|-85.09969911363638|46807|FORT WAYNE|IN
H0IN06027|STOVALL, ROS|REP|1980|IN|H|C|C00122515|39.588545|-86.37431|46158|MOORESVILLE|IN
H0IN11043|CUMMINGS, JAMES C JR|REP|1980|IN|H|C|C00127472|39.797402600000005|-86.1365729|46205|INDIANAPOLIS|IN
H0KS01016|ROBERTS, PAT|REP|1986|KS|H|I|C00128876|37.755267|-100.02632|67801|DODGE CITY|KS
H0KS02022|"YOUNT, H J ""JIM"""|DEM|1980|KS|H|C|C00124107|39.339975|-95.45781|61088|VALLEY FALLS|KS
H0KY02012|WATSON, MARK|REP|1982|KY|H|C|C00159178|37.7138805|-85.92044200000001|42701|ELIZABETHTOWN|KY
H0KY03051|CESLER, RICHARD PAUL|REP|1980|KY|H|C|C00135012|38.20007860606061|-85.68525571212122|40218|LOUISVILLE|KY
H0KY05015|ROGERS, HAROLD DALLAS|REP|1986|KY|H|I|C00116632|37.09371599999999|-84.520033|42501|SOMERSET|KY
H0KY05023|ROGERS, JOHN D|REP|1980|KY|H|C|C00118513|37.09371599999999|-84.520033|42501|SOMERSET|KY
H0KY05031|EMBERTON, TOM|REP|1980|KY|H|C|C00121095|36.988613|-85.58534|42129|EDMONTON|KY
H0LA02010|COUHIG, ROBERT E JR|REP|1980|LA|H|C|C00122903|29.992950545454548|-89.96252163636365|70139|NEW ORLEANS|LA
H0LA03018|TAUZIN, WILBERT JOSEPH II|DEM|1986|LA|H|I|C00119040|29.686582333333334|-90.71261733333334|70301|THIBODAUX|LA
H0LA03026|DONELON, JAMES J|REP|1980|LA|H|C|C00122796|29.812622499999993|-90.12510250000001|70002|METAIRIE|LA
H0LA03034|GUARISCO, ANTHONY J JR|DEM|1980|LA|H|C|C00122853|29.6947175|-91.2209335|70380|MORGAN CITY|LA
H0LA08017|HOLLOWAY, CLYDE C|REP|1986|LA|H|O|C00206169|31.050239|-92.52474|71340|FOREST HILL|LA
H0MA01016|DOYLE, HELEN E|DEM|1980|MA|H|C|C00108795|42.521131|-72.81116|01330|ASHFIELFD|MA
H0MA02014|HOPFMANN, ALWIN E|DEM|1980|MA|H|C|C00111203|42.436875|-71.77333|01564|STERLING|MA
H0MA04028|SHAFFER, ROBERT BLAIR|DEM|1984|MA|H|C|C00188250|42.578689|-71.80338|01420|FITCHBURG|MA
H0MA04036|FRANK, BARNEY|DEM|1986|MA|H|I|C00128868|42.31883|-71.20822|02161|NEWTON HIGHLANDS|MA
H0MA06015|TRIMARCO, THOMAS H|REP|1982|MA|H|C|C00154146|42.560995|-70.8757|01915|BEVERLY|MA
H0MA10017|MCCARTHY, ROBERT E|DEM|1980|MA|H|C|C00082388|42.029083|-70.95227|02333|EAST BRIDGEWATER|MA
H0MD02057|BENTLEY, HELEN DELICH|REP|1986|MD|H|I|C00194142|39.435789|-76.63614|21093|LUTHERVILLE|MD
H0MD03030|LEWIS, ROBERT B|DEM|1986|MD|H|O||39.30939096078431|-76.61851498039216|21231|BALTIMORE|MD
H0MD08021|MORELLA, CONSTANCE A|REP|1986|MD|H|O|C00198614|39.07524977777778|-77.165865|20817|BETHESDA|MD
H0MI02011|O'REILLY, KATHLEEN F|DEM|1980|MI|H|C|C00128363|42.370837|-83.4856|48170|PLYMOUTH|MI
H0MI05014|MONSMA, STEPHEN V|DEM|1982|MI|H|C|C00127043|42.988566307692295|-85.5972746923077|49505|GRAND RAPIDS|MI
H0MI06020|DUNN, JIM|REP|1986|MI|H|C|C00206359|42.6991935|-84.4468445|48823|EAST LANSING|MI
H0MI10022|ALLEN, RICHARD JOHN|REP|1980|MI|H|C|C00110379|43.272279|-84.90913|48818|CRYTAL|MI
H0MI11012|DORRITY, DANIEL TERENCE|DEM|1980|MI|H|C|C00132647|46.460895|-84.32485|49783|SAULT STE MARIE|MI
H0MI12010|WALSH, KIRK|REP|1980|MI|H|C|C00116293|42.596784|-82.88031|48043|MT CLEMENS|MI
H0MI13075|CROCKETT, GEORGE WILLIAM JR|DEM|1986|MI|H|I|C00130047|42.30390803846153|-83.1278015|48207|DETROIT|MI
H0MI13133|RIDLEY, ANDREW JEAN|DEM|1980|MI|H|C|C00132373|42.30390803846153|-83.1278015|48215|DETROIT|MI
H0MI14040|KELLY, JOHN|DEM|1980|MI|H|C|C00129643|42.30390803846153|-83.1278015|48224|DETROIT|MI
H0MI14149|HERTEL, DENNIS M|DEM|1986|MI|H|I|C00130096|42.438186|-82.9283|48225|HARPER WOODS|MI
H0MN02019|BERGQUIST, HAROLD J|DEM|1980|MN|H|C|C00115246|44.751433|-93.28105500000001|55337|BURNSVILLE|MN
H0MN06028|WEBER, VIN|REP|1986|MN|H|I|C00141796|45.118846|-95.04504|56201|WILLMAR|MN
H0MO01017|HILL, ELSA DEBRA|DEM|1986|MO|H|C|C00208751|38.691901|-90.25992|63120|ST LOUIS|MO
H0MO02031|MURRAY, HUGH VINCENT|REP|1986|MO|H|C|C00128207|38.663951|-90.32348|63130|ST LOUIS|MO
H0MO08012|MARSHALL, LARRY R|REP|1980|MO|H|C|C00117150|38.9403219|-92.2368629|65205|COLUMBIA|MO
H0MO08038|BAILEY, WENDELL M C|REP|1982|MO|H|C|C00120402|38.89531540217391|-77.01958254710144|20515|WASHINGTON|DC
H0MO08046|DIETRICH, PAUL GEORGE|REP|1980|MO|H|C|C00121160|38.613573|-90.484374|63011|BALLWIN|MO
H0MO08079|GARDNER, STEVEN M|DEM|1980|MO|H|C|C00126367|38.601403|-90.55209|63011|ELLISVILLE|MO
H0MO08137|WOODWARD, JOHN L|DEM|1982|MO|H|C|C00125906|38.077096|-91.40407400000001|65453|CUBA|MO
H0MO10018|EMERSON, NORVEL WILLIAM|REP|1986|MO|H|I|C00116681|37.3334655|-89.56497399999999|63701|CAPE GIRARDEAU|MO
H0MS04047|SINGLETARY, BRITT R|DEM|1982|MS|H|C|C00127449|31.492249666666666|-91.387716|39120|NATCHEZ|MS
H0MS04054|MCLEMORE, LESLIE B|IND|1980|MS|H|C|C00136259|32.30845729411766|-90.2704443235294|39213|JACKSON|MS
H0MT01023|HAND, BILL|DEM|1980|MT|H|C|C00127829|45.146179|-112.77411|59725|DILLON|MT
H0NC04030|HOGAN, THURMAN|REP|1980|NC|H|C|C00121061|35.71346033333333|-79.793969|27203|ASHEBORO|NC
H0NC05060|BAGNAL, ANNE BROYLES|REP|1982|NC|H|C|C00147827|36.04826437037037|-80.23130251851853|27106|WINSTON SALEM|NC
H0NC06019|JOHNSTON, WALTER EUGENE III|REP|1982|NC|H|C|C00120725|36.0831189642857|-79.93603567857141|27408|GREENSBORO|NC
H0NC11019|HENDON, WILLIAM M|REP|1986|NC|H|I|C00172726|35.54179|-82.52307|28803|ASHVILLE|NC
H0ND00036|DORGAN, BYRON L|DEM|1986|ND|H|I|C00143438|46.877277285714285|-100.68709442857143|58501|BISMARCK|ND
H0NE02029|ALBERT, MICHAEL LEWIS|REP|1980|NE|H|C|C00116640|41.27046787755102|-96.0905979591837|68114|OMAHA|NE
H0NE02052|FELLMAN, RICHARD M|DEM|1982|NE|H|C|C00154518|41.27046787755102|-96.0905979591837|68102|OMAHA|NE
H0NH01019|SMITH, ROBERT C|REP|1986|NH|H|I|C00196584|43.596233|-71.19552|03894|WOLFEBORO|NH
H0NH01084|MONGAN, JOHN|REP|1980|NH|H|C|C00130633|42.97060722222222|-71.541694|03103|MANCHESTER|NH
H0NH02017|BASS, CHARLES F|REP|1980|NH|H|C|C00127944|42.884919|-71.95133|03458|PETERBOROUGH|NH
H0NH02033|GREGG, JUDD ALAN|REP|1986|NH|H|I|C00144873|42.935709|-71.86645|03047|GREENFIELD|NH
H0NJ03021|MUHLER, MARIE SHEEHAN|REP|1982|NJ|H|C|C00153080|40.316876|-74.26112|07746|MARLBORO|NJ
H0NJ04011|SCALAMONTI, JOHN D|REP|1986|NJ|H|C|C00208629|40.397507|-74.3298|08857|OLD BRIDGE|NJ
H0NJ06016|MACNAUL, MALCOLM BRUCE|DEM|1980|NJ|H|C|C00118745|39.906868333333335|-74.99802333333334|08034|CHERRY HILL|NJ
H0NJ06024|WEINSTEIN, LEWIS M|DEM|1980|NJ|H|C|C00117341|39.906868333333335|-74.99802333333334|08002|CHERRY HILL|NJ
H0NJ08012|CLEVELAND, WILLIAM R|REP|1980|NJ|H|C|C00128157|40.99948|-74.28807|07442|POMPTON LAKES|NJ
H0NJ09010|BUNDA, STEPHEN M.|DEM|1982|NJ|H|C|C00117523|40.808416|-74.12111|07071|LYNDHURST|NJ
H0NJ09036|SCHLITT, S SANFORD|DEM|1980|NJ|H|C|C00119479|40.82154|-73.98949|07010|CLIFFSIDE PARK|NJ
H0NJ09044|AMBROSIO, GABRIEL M|DEM|1980|NJ|H|C|C00125997|40.808416|-74.12111|07071|LYNDHURST|NJ
H0NJ10026|PAYNE, DONALD MILFORD|DEM|1986|NJ|H|C|C00207209|40.76504404166666|-74.22013475|07112|NEWARK|NJ
H0NJ11032|DAVIS, ROBERT ALLEN|REP|1982|NJ|H|C|C00126722|40.832449|-74.24227|07044|VERONA|NJ
H0NJ12014|MONYEK, ROSE Z|IND|1986|NJ|H|C||40.607103|-74.28099|07065|RAHWAY|NJ
H0NJ14010|TETI, DENNIS EUGENE|REP|1980|NJ|H|C|C00113522|40.767751|-74.0302|07087|WEEHAWKEN|NJ
H0NJ15017|PUCCI, RICHARD|DEM|1980|NJ|H|C|C00114652|40.475055499999996|-74.347212|08861|PERTH AMBOY|NJ
H0NJ15025|SCHWARTZ, DAVID C|DEM|1980|NJ|H|C|C00118661|40.500254|-74.4257|08804|HIGHLAND PARK|NJ
H0NJ15058|DWYER, BERNARD J|DEM|1986|NJ|H|I|C00126979|40.5142444|-74.38633580000001|08820|EDISON|NJ
H0NM01015|RICHARDSON, WILLIAM B (BILL)|DEM|1986|NM|H|I|C00113662|35.787442|-105.915713|87574|TESUQUE|NM
H0NM02021|RUNNELS, DORTHY|NNE|1980|NM|H|C|C00135947|32.7571255|-103.2406|88240|HOBBS|NM
H0NM02039|SKEEN, JOSEPH RICHARD|REP|1986|NM|H|I|C00136374|38.89531540217391|-77.01958254710144|20515|WASHINGTON|DC
H0NM02161|KING, DAVID WILL|DEM|1980|NM|H|C|C00135962|34.387137|-108.14528|87827|PIE TOWN|NM
H0NV00021|SAUNDERS, VINCENT G|REP|1980|NV|H|C|C00132621|36.06223526153846|-115.10904812307692|89102|LAS VEGAS|NV
H0NY01020|TWOMEY, THOMAS A|DEM|1980|NY|H|C|C00128629|40.995384|-72.18564|11937|EAST HAMPTON|NY
H0NY05021|MCGRATH, RAYMOND J|REP|1986|NY|H|I|C00166819|40.70856175|-73.6544485|11580|VALLEY STREAM|NY
H0NY05039|BURSTEIN, KAREN S|DEM|1980|NY|H|C|C00129882|40.633103|-73.71404|11598|WOODMERE|NY
H0NY06011|LEBOUTILLIER, JOHN|REP|1982|NY|H|C|C00122549|38.89531540217391|-77.01958254710144|20515|WASHINGTON|DC
H0NY12092|CAESAR, JOSEPH N O|IND|1986|NY|H|C|C00176164|40.65091198076924|-73.95300596153847|11208|BROOKLYN|NY
H0NY15012|ATANASIO, PAUL M|CRV|1980|NY|H|C|C00121442|40.65091198076924|-73.95300596153847|11209|BROOKLYN|NY
H0NY16010|SCHUMER, CHARLES E|DEM|1986|NY|H|I|C00126219|40.65091198076924|-73.95300596153847|11215|BROOKLYN|NY
H0NY16028|SILVERMAN, THEODORE|DEM|1980|NY|H|C|C00124099|40.65091198076924|-73.95300596153847|11203|BROOKLYN|NY
H0NY16036|ALTER, SUSAN|DEM|1980|NY|H|C|C00123794|40.65091198076924|-73.95300596153847|11226|BROOKLYN|NY
H0NY17026|CODD, MARY T|DEM|1980|NY|H|C|C00117531|40.586373071428575|-74.14627007142857|10306|STATEN ISLAND|NY
H0NY17034|MOLINARI, GUY V|REP|1986|NY|H|I|C00141390|40.586373071428575|-74.14627007142857|10306|STATEN ISLAND|NY
H0NY17059|WEIN, LOUIS P|REP|1980|NY|H|C|C00130971|40.586373071428575|-74.14627007142857|10304|STATEN ISLAND|NY
H0NY18024|MCDONALD, GEORGE T|DEM|1984|NY|H|C|C00189456|40.76633930120482|-73.97691936746988|10028|NEW YORK|NY
H0NY18032|GREEN, MARK J|DEM|1980|NY|H|C|C00126912|40.76633930120482|-73.97691936746988|10028|NEW YORK|NY
H0NY23016|GOSTIGAN,KRIGOR|DEM|1986|NY|H|C||40.97036383333334|-73.84872266666666||YONKERS|NY
H0NY30011|MARTIN, DAVID O'B|REP|1986|NY|H|I|C00144006|44.58249|-75.14417|13617|CANTON|NY
H0NY30029|ZAGAME, JOHN R|REP|1980|NY|H|C|C00130062|44.003469499999994|-75.86522|13601|WATERTOWN|NY
H0NY32025|BOMBARD, PAT R|REP|1980|NY|H|C|C00129999|42.938816|-75.83037|13035|CAZENOVIA|NY
H0NY32033|BROOKS, JEFFREY SIMS|DEM|1980|NY|H|C|C00130146|42.336771|-75.75964|13778|GREENE|NY
H0NY36018|FEDER, WILLIAM H|CRV|1986|NY|H|C|C00132365|43.143242199999996|-78.9814942|14301|NIAGARA FALLS|NY
H0OH06031|MURRAY, JAMES A|REP|1980|OH|H|C|C00119586|39.123071|-83.0009|45690|WAVERLY|OH
H0OH06049|MCEWEN, BOB|REP|1986|OH|H|I|C00166900|39.162917|-83.5802|45133|HILLSBORO|OH
H0OH07013|HOLLISTER, DONALD|DEM|1980|OH|H|C|C00110296|39.797227|-83.89239|45387|YELLOW SPRINGS|OH
H0OH12013|SHAMANSKY, ROBERT NORTON|DEM|1982|OH|H|C|C00128637|39.98950240816327|-82.9981626734694|43209|COLUMBUS|OH
H0OH13037|DENNERLL, NORBERT G JR|DEM|1986|OH|H|C|C00128751|41.316001|-81.93433|44028|COLUMBIA TOWNSHIP|OH
H0OH13045|ARMSTRONG, DAVID EARL|REP|1980|OH|H|C|C00126532|41.389546|-82.0046|44039|N RIDGEVILLE|OH
H0OH19018|MESHEL, HARRY|DEM|1980|OH|H|C|C00114421|41.07170376470588|-80.69338011764705|44510|YOUNGSTOWN|OH
H0OH22012|ECKART, DENNIS E|DEM|1986|OH|H|I|C00121210|41.799419|-81.2914035|44060|MENTOR|OH
H0OK01014|FREEMAN, RICHARD C|REP|1982|OK|H|C|C00158840|36.13242035087719|-95.97262915789474|74112|TULSA|OK
H0OK04026|MCCURDY, DAVID|DEM|1986|OK|H|I|C00112573|35.2150415|-97.41515816666667|73071|NORMAN|OK
H0OR02010|SMITH, DENNIS A|REP|1986|OR|H|I|C00112565|44.95135007692308|-122.93249292307691|97309|SALEM|OR
H0OR03026|WYDEN, RONALD LEE|DEM|1986|OR|H|I|C00113530|45.52874850793652|-122.5663985079365|97212|PORTLAND|OR
H0PA01010|SALERA, BERNARD J|DEM|1986|PA|H|C|C00117978|39.99641823809524|-75.13775460714287|19148|PHILADELPHIA|PA
H0PA01028|AVELLINO, BERNARD J|DEM|1980|PA|H|C|C00121731|39.99641823809524|-75.13775460714287|19142|PHILADELPHIA|PA
H0PA01218|FOGLIETTA, THOMAS M|DEM|1986|PA|H|I|C00196352|39.99641823809524|-75.13775460714287|19147|PHILADELPHIA|PA
H0PA04048|MUSTOKOFF, MICHAEL|DEM|1980|PA|H|C|C00116939|39.99641823809524|-75.13775460714287|19115|PHILADELPHIA|PA
H0PA04055|YOUNG, WENDELL W III|DEM|1980|PA|H|C|C00119834|39.99641823809524|-75.13775460714287|19136|PHILADELPHIA|PA
H0PA04089|GOLDSTEIN, EDWARD S|DEM|1980|PA|H|C|C00123059|39.99641823809524|-75.13775460714287|19149|PHILADELPHIA|PA
H0PA04097|MAGRANN, THOMAS J.|DEM|1980|PA|H|C|C00123844|39.99641823809524|-75.13775460714287|19152|PHILADELPHIA|PA
H0PA07017|ROCHFORD, DENNIS J|REP|1980|PA|H|C|C00114306|39.929511|-75.33562|19064|SPRINGFIELD|PA
H0PA08023|COYNE, JAMES K|REP|1982|PA|H|C|C00140798|40.246802|-74.93912|18940|NEWTON|PA
H0PA11019|HARRISON, FRANK|DEM|1984|PA|H|C|C00112524|41.236331|-75.87254|18702|WILKES-BARRE|PA
H0PA11050|KANJORSKI, PAUL E|DEM|1986|PA|H|I|C00180505|41.197908|-76.00325|18634|NANTICOKE|PA
H0PA11068|NELLIGAN, JAMES L|REP|1982|PA|H|C|C00120964|41.274748|-75.89076|18704|FORTY-FORT|PA
H0PA11076|MITCHELL, EDWARD|DEM|1982|PA|H|C|C00154773|41.242081|-75.88569|18703|WILKES-BARRE|PA
H0PA14021|MOORHEAD, BILL III|DEM|1980|PA|H|C|C00119073|40.43987933333333|-80.00114248717952|15212|PITTSBURGH|PA
H0PA14039|COYNE, WILLIAM J|DEM|1986|PA|H|I|C00119701|40.43987933333333|-80.00114248717952|15213|PITTSBURGH|PA
H0PA15028|MCHALE, PAUL F JR|DEM|1980|PA|H|C|C00114777|40.652357571428574|-75.38725485714285|18018|BETHLEHEM|PA
H0SC01014|HARTNETT, THOMAS FORBES SR|REP|1986|SC|H|I|C00141309|32.84612933333333|-79.83606666666667|29464|MOUNT PLEASANT|SC
H0SC02020|TURNIPSEED, TOM|DEM|1980|SC|H|C|C00129056|34.02276891428572|-80.98945448571428|29210|COLUMBIA|SC
H0SC06013|HARWELL, BAXTER HICKS JR|DEM|1982|SC|H|C|C00126151|34.140783000000006|-79.73312366666666|29501|FLORENCE|SC
H0SC06062|BRASINGTON, JOHN WILLIAM|DEM|1982|SC|H|C|C00127233|34.140783000000006|-79.73312366666666|29502|FLORENCE|SC
H0SD02019|ROBERTS, CLINT|REP|1982|SD|H|C|C00141069|43.893368|-100.0569|57568|PRESHO|SD
H0SD02027|KATUS, TOM|DEM|1980|SD|H|C|C00128728|44.071321999999995|-103.257728|57701|RAPID CITY|SD
H0SD02035|STOFFERAHN, KENNETH D|DEM|1980|SD|H|C|C00126938|44.425356|-100.29145|57501|PIERRE|SD
H0TN04153|SEIGNEUR, JAMES BEAU|REP|1984|TN|H|C|C00137570|35.484338666666666|-86.466267|37160|SHELBYVILLE|TN
H0TN05010|FELDMAN, RICHARD WARREN MD|REP|1986|TN|H|C|C00207811|36.1671290888889|-86.78986146666668|37203|NASHVILLE|TN
H0TX04037|HALL, RALPH MOODY|DEM|1986|TX|H|I|C00120683|32.9004615|-96.447875|75087|ROCKWALL|TX
