CAND_ID|CAND_NAME|CAND_PTY_AFFILIATION|CAND_ELECTION_YEAR|CAND_ELECTION_STATE|CAND_ELECTION_TYPE|CAND_INCUMBENT_STATUS|CAND_PCC|CAND_LAT|CAND_LONG|CAND_ZIP|CAND_CITY|CAND_STATE
H4PR00012|FUSTER, JAIME B|DEM|1988|PR|H|I|C00185405|18.451131|-66.07798|00907|CONDADO|PR
H4RI02016|SINAPI, RICHARD ALAN|DEM|1984|RI|H|C|C00179978|41.710699250000005|-71.4524605|02886|WARWICK|RI
H4SC03012|TAYLOR, CLARENCE E|REP|1984|SC|H|C|C00184812|34.66838333333334|-82.94374266666667|29678|SENECA|SC
H4SC06023|DEMETRIOUS, MARY|DEM|1984|SC|H|C|C00179564|34.339662000000004|-79.883725|29532|DARLINGTON|SC
H4SD01013|BELL, DALE|REP|1986|SD|H|C|C00180240|44.490529|-103.874135|57783|SPEARFISH|SD
H4TN02019|BOWEN, JOHN F|DEM|1988|TN|H|O||35.9735785|-83.9556223235294|37922|KNOXVILLE|TN
H4TN03017|DAVIS, JOHN E|REP|1986|TN|H|C|C00168971|35.081716523809526|-85.25797933333335|37401|CHATTANOOGA|TN
H4TN04015|GORDON, BART|DEM|1988|TN|H|I|C00196915|35.84854742857143|-86.40598200000001|37133|MURFREESBORO|TN
H4TN06036|SIR, MARTIN STEPHEN|DEM|1984|TN|H|C|C00169003|35.461359|-86.7792|37091|LEWISBURG|TN
H4TN06044|MILLSAPS, JARRETT BRYANT|DEM|1984|TN|H|C|C00169052|35.860152|-86.3648|37130|MURFEESBORO|TN
H4TN06051|DAVIS, LINCOLN EDWARD|DEM|1984|TN|H|C|C00171181|36.572543|-85.15007|38549|BYRDSTOWN|TN
H4TN06069|MOORE, ROBERT NATHANIEL JR|DEM|1984|TN|H|C|C00179747|35.91246639999999|-86.8839802|37064|FRANKLIN|TN
H4TN06085|"VAIL, FREDERICK S ""FRED"""|REP|1986|TN|H|C|C00208744|35.940962999999996|-86.8493875|37027|BRENTWOOD|TN
H4TX01019|PILAND, ROBERT ANDREW|IND|1984|TX|H|C|C00177709|33.44637257142857|-94.20618014285715|75501|TEXARKANA|TX
H4TX02017|DICKENS, LLOYD TURNER|DEM|1984|TX|H|C|C00172445|30.765202|-94.884101|77351|LIVINGSTON|TX
H4TX02025|JOHNSON, JERRY K|DEM|1984|TX|H|C|C00176701|31.63813|-94.6436494|75961|NACOGDOCHES|TX
H4TX02041|DUGAS, LOUIS JR|REP|1986|TX|H|C|C00179739|30.109044666666666|-93.82560933333333|77630|ORANGE|TX
H4TX04013|BLOW, THOMAS W|REP|1986|TX|H|C|C00165811|32.38001893333334|-95.29723420000003|75702|TYLER|TX
H4TX06067|CHAMBERLAIN, GEORGE MICHAEL|DEM|1983|TX|H|C|C00165902|32.4325355|-97.75448|76048|GRANBURY|TX
H4TX06109|PARMER, HUGH QUAY|DEM|1984|TX|H|C|C00175232|32.75317824561404|-97.33153931578948|76109|FORT WORTH|TX
H4TX06117|BARTON, JOE CONGRESSMAN|REP|1988|TX|H|I|C00195065|32.33297399999999|-96.626583|75119|ENNIS|TX
H4TX06125|HARRIS, ROBERT B|REP|1984|TX|H|C|C00174649|30.67457257142857|-96.36251057142859|77802|BRYAN|TX
H4TX06133|"FRIEDRICHS, PATSY HALE ""PAT"""|REP|1984|TX|H|C|C00174490|30.5133105|-96.210501|77868|NAVASOTA|TX
H4TX06141|HOYT, MAX B|REP|1984|TX|H|C|C00174656|30.143485|-95.46821|77380|THE WOODLANDS|TX
H4TX08014|HILL, MARC|DEM|1984|TX|H|C|C00176339|29.799726263736265|-95.41993828571431|77213|HOUSTON|TX
H4TX09012|MAHAN, JAMES THOMAS|REP|1984|TX|H|C|C00173302|29.279871999999997|-94.85056483333334|77550|GALVESTON|TX
H4TX09020|DUPERIER, LISA D|REP|1986|TX|H|C|C00201350|30.03449607692308|-94.14999746153846|77703|BEAUMONT|TX
H4TX14012|MEALY, CHRIS|REP|1984|TX|H|C|C00171090|30.663668|-97.67221766666667|78626|GEORGETOWN|TX
H4TX14020|"SWEENEY, DAVID MCCANN ""MAC"""|REP|1988|TX|H|I|C00172262|29.307347|-96.09055|77488|WHARTON|TX
H4TX16017|HAMMOND, JACK|REP|1984|TX|H|C|C00174938|31.71318313461538|-106.31593567307694|79912|EL PASO|TX
H4TX19011|COMBEST, LARRY|REP|1988|TX|H|I|C00194589|33.57837107407407|-101.86658655555557|79408|LUBBOCK|TX
H4TX19037|RICHARDS, THOMAS MERRILL (TOM)|DEM|1984|TX|H|C|C00172627|33.57837107407407|-101.86658655555557|79401|LUBBOCK|TX
H4TX19045|RICHARDS, DON R|DEM|1984|TX|H|C|C00172346|33.57837107407407|-101.86658655555557|79410|LUBBOCK|TX
H4TX19078|CONDRA, GARY DOYLE|DEM|1984|TX|H|C|C00176487|33.57837107407407|-101.86658655555557|79423|LUBBOCK|TX
H4TX22023|DELAY, THOMAS DALE|REP|1988|TX|H|I|C00170860|29.563001|-95.6923735|77478|SUGAR LAND|TX
H4TX22031|ENGEBRETSON, GARY DUANE|REP|1984|TX|H|C|C00172452|29.563001|-95.6923735|77478|SUGAR LAND|TX
H4TX23013|GREEN, STANLEY C. DR.|DEM|1984|TX|H|C|C00173120|27.5398934|-99.47678859999999|78041|LAREDO|TX
H4TX23021|BUSTAMANTE, ALBERT G|DEM|1988|TX|H|I|C00176370|29.463401422222216|-98.49665103333332|78212|SAN ANTONIO|TX
H4TX23039|ABELL, PARKER E|LIB|1984|TX|H|C|C00176743|29.19085|-98.84676|78059|NATALIA|TX
H4TX24052|BURK, ROBERT WAYNE|REP|1988|TX|H|C|C00188631|32.820153250000004|-96.88390566666668|75061|IRVING|TX
H4TX26016|ARMEY, RICHARD K|REP|1988|TX|H|I|C00198309|33.087839|-97.04252550000001|75067|LEWISVILLE|TX
H4UT02015|MONSON, DAVID SMITH|REP|1986|UT|H|C|C00176685|40.70252124590164|-111.89052680327868|84103|SALT LAKE CITY|UT
H4UT02023|SHEARER, ALICE|REP|1984|UT|H|C|C00183103|40.70252124590164|-111.89052680327868|84111|SALT LAKE CITY|UT
H4VA07010|SLAUGHTER, DANIEL FRENCH JR|REP|1988|VA|H|I|C00200824|38.459521|-77.99875|22701|CULPEPER|VA
H4VA08034|SASLAW, RICHARD LAWRENCE|DEM|1984|VA|H|C|C00179705|38.80418333333333|-77.24831822222221|22151|SPRINGFIELD|VA
H4VA09016|STAFFORD, C JEFFERSON|REP|1984|VA|H|C|C00181891|37.291252|-80.73601|24134|PEARISBURG|VA
H4VT00058|HEDBOR, JAMES DAVID|LIB|1988|VT|H|O|C00191692|44.645192|-73.31452|05486|SOUTH HERO|VT
H4WA01027|EVANS, MICHAEL BROCK|DEM|1984|WA|H|C|C00177659|47.53192905084746|-122.12633125423729|98155|SEATTLE|WA
H4WA01068|GALBRAITH, JAMES CONOVER|REP|1984|WA|H|C|C00178491|47.53192905084746|-122.12633125423729|98155|SEATTLE|WA
H4WA01084|MILLER, JOHN|REP|1988|WA|H|I|C00183566|47.53192905084746|-122.12633125423729|98119|SEATTLE|WA
H4WA01100|BARDEN, ALISON MOREY|REP|1984|WA|H|C|C00186544|47.53192905084746|-122.12633125423729|98125|SEATTLE|WA
H4WA03015|ELDER, HERBERT INMAN|REP|1984|WA|H|C|C00189548|47.01764236363636|-122.82289081818182|98502|OLYMPIA|WA
H4WI02013|AMEEN, SYED|IND|1986|WI|H|C|C00211680|43.07264378947367|-89.4054060526316|53705|MADISON|WI
H4WI04027|KLECZKA, GERALD DANIEL|DEM|1988|WI|H|I|C00174052|43.04538821276595|-87.90733217021277|53215|MILWAUKEE|WI
H4WI04043|ORTIZ, JOSEPH A|REP|1984|WI|H|C|C00177667|43.04538821276595|-87.90733217021277|53207|MILWAUKEE|WI
H4WI04050|BLENSKI, ROMAN R|DEM|1988|WI|H|C||43.04538821276595|-87.90733217021277|53208|MILWAUKEE|WI
H4WI04092|BUCKLEY, JAMES P|DEM|1984|WI|H|C|C00175174|43.005535249999994|-88.26118925|53186|WAUKESHA|WI
H4WI04100|BARCZAK, GARY J|DEM|1984|WI|H|C|C00174920|42.996614|-87.99213|53219|WEST ALLIS|WI
H4WI08028|WILLEMS, PAUL F|DEM|1986|WI|H|C|C00184515|44.48328233333333|-88.0063735|54305|GREEN BAY|WI
H4WV01017|ALTMEYER, JAMES E|REP|1984|WV|H|C|C00172403|40.071472|-80.6868|26003|WHEELING|WV
H4WV03013|CICCARELLO, NICK JR|DEM|1984|WV|H|C|C00181511|38.321258106382984|-81.57999429787233|25314|CHARLESTON|WV
H4WY00014|GOODENOUGH, KEITH B|DEM|1984|WY|H|C|C00190033|42.87774939999999|-106.4548814|82602|CASPER|WY
H4WY00022|MCFADDEN, HUGH JR|DEM|1984|WY|H|C|C00191155|41.3855352|-105.6756588|82070|LARAMIE|WY
H4WY00030|MCCUNE, CRAIG ALAN|LIB|1988|WY|H|C||41.255931875|-104.72717425|82003|CHEYENNE|WY
H6AK00011|JOHNSTON, GEORGE W|REP|1986|AK|H|C|C00195594|61.15772075|-149.747957125|99503|ANCHORAGE|AK
H6AK00045|YOUNG, DONALD E|REP|1988|AK|H|I|C00012229|61.15772075|-149.747957125|99510|ANCHORAGE|AK
H6AK00110|NEWELL, WILLIAM CHARLES|REP|1986|AK|H|C|C00208710|58.449413|-134.700348|99821|AUKE BAY|AK
H6AL02050|DICKINSON, WILLIAM LOUIS|REP|1988|AL|H|I|C00001081|32.293839742857145|-86.24048460000002|36103|MONTGOMERY|AL
H6AL02100|STONE, CHARLES MERCER|DEM|1986|AL|H|C|C00205179|32.293839742857145|-86.24048460000002|36111|MONTGOMERY|AL
H6AL03017|GUERIN, WHITCOMB HALSEY|REP|1986|AL|H|C|C00202895|32.58162433333333|-85.453911|36830|AUBURN|AL
H6AL03025|NICHOLS, BILL|DEM|1988|AL|H|I|C00054015|33.1616485|-86.292595|35150|SYLACAUGA|AL
H6AL04015|DE SHAZO, ALBERT FRANCIS|REP|1986|AL|H|C|C00203984|33.781133|-86.45052|35146|SPRINGVILLE|AL
H6AL04023|BEVILL, TOM|DEM|1988|AL|H|I|C00013524|33.88037925|-87.2705695|35501|JASPER|AL
H6AL05038|FLIPPO, RONNIE GENE|DEM|1988|AL|H|I|C00048371|34.8690518|-87.6914696|35630|FLORENCE|AL
H6AL06069|WILLIAMS, LARRY MORGAN|REP|1986|AL|H|C|C00211862|33.52148017567568|-86.87121170270271|35233|BIRMINGHAM|AL
H6AL07042|SELLERS, RICHARD D|REP|1986|AL|H|C|C00201566|33.2536592|-87.53590380000001|35401|TUSCALOOSA|AL
H6AL07059|TAYLOR, SAM EDWARD|DEM|1986|AL|H|C|C00203703|32.297441|-87.78812|36798|LINDEN|AL
H6AL07075|HARRIS, CLAUDE JR|DEM|1988|AL|H|I|C00195875|33.2536592|-87.53590380000001|35401|TUSCALOOSA|AL
H6AL07091|KELLEY, SAM|REP|1988|AL|H|C|C00206375|33.52148017567568|-86.87121170270271|35226|BIRMINGHAM|AL
H6AL07117|SOWELL, MIRKO DEWAYNE|DEM|1988|AL|H|C|C00210955|33.43500924999999|-86.9631095|35020|BESSEMER|AL
H6AR01023|ALEXANDER, WILLIAM VOLLIE JR|DEM|1988|AR|H|I|C00054536|35.696385|-90.02631|72370|OSCEOLA|AR
H6AR01049|WOOD, JAMES E (JIM) JR|DEM|1986|AR|H|C|C00205153|35.586065|-91.24695|72112|NEWPORT|AR
H6AR01056|ALBIN, RICKEY HAROLD|REP|1986|AR|H|C|C00205161|34.764904|-90.77793|72360|MARIANNA|AR
H6AR02013|HAMAKER, KEITH|REP|1986|AR|H|C|C00199331|34.757797833333335|-92.34247691666667|72207|LITTLE ROCK|AR
H6AR02096|FAULKNER, ROBERT W|REP|1986|AR|H|C|C00199356|34.771291|-92.34242|72207|LITTLE ROCK|AK
H6AR02104|LINDSAY, ALAN|DEM|1986|AR|H|C|C00205534|34.757797833333335|-92.34247691666667|72231|LITTLE ROCK|AR
H6AR03029|HAMMERSCHMIDT, JOHN PAUL|REP|1988|AR|H|I|C00003566|36.2960985|-93.108002|72601|HARRISON|AR
H6AR03037|SARGENT, SU|DEM|1986|AR|H|C|C00209429|36.05964325|-94.17956425|72703|FAYETTEVILLE|AR
H6AR04027|KEELS, LAMAR|REP|1986|AR|H|C|C00206680|33.583552499999996|-92.8281645|71701|CAMDEN|AR
H6AZ00019|EDENS, ROBERT H|REP|1986|AZ|H|C|C00197574|33.363527500000004|-111.994716625|85282|TEMPE|AZ
H6AZ01025|LAVIS, RICK C|REP|1986|AZ|H|C|C00196337|33.38321239999999|-111.85587515|85202|MESA|AZ
H6AZ01033|SELLERS, DEAN K|REP|1986|AZ|H|C|C00198234|33.31612320000001|-111.84427620000001|85234|GILBERT|AZ
H6AZ01066|BALLARD, RONALD H|REP|1986|AZ|H|C|C00199125|33.363527500000004|-111.994716625|85282|TEMPE|AZ
H6AZ01108|RHODES, JOHN JACOB III|REP|1988|AZ|H|I|C00195909|33.38321239999999|-111.85587515|85205|MESA|AZ
H6AZ02015|GONZALES, LUIS ARMANDO|DEM|1986|AZ|H|C||32.15193782692308|-111.18440194230767|85706|TUCSON|AZ
H6AZ02049|UDALL, MORRIS K|DEM|1988|AZ|H|I|C00022087|32.15193782692308|-111.18440194230767|85716|TUCSON|AZ
H6AZ03112|STUMP, BOB|REP|1988|AZ|H|I|C00109140|33.426423|-112.28299|85353|TOLLESON|AZ
H6AZ04029|RUDD, ELDON|REP|1986|AZ|H|C|C00051029|33.5084924375|-111.962746125|85252|SCOTTSDALE|AZ
H6AZ04060|DAVIS, PHILIP RICHARD|DEM|1986|AZ|H|C|C00198382|33.544596|-111.95645|85253|PARADISE VALLEY|AZ
H6AZ04110|KYL, JON L|REP|1988|AZ|H|I|C00197137|33.406690705128206|-112.12873824358972|85011|PHOENIX|AZ
H6AZ04128|DIOGUARDI, MARK|REP|1986|AZ|H|C|C00196741|33.406690705128206|-112.12873824358972|85028|PHOENIX|AZ
H6CA00014|LOCKYER,BILL|UNK|1986|CA|H|C|C00201798|37.66309557142857|-122.00989628571429||HAYWARD|CA
H6CA01087|MCFARLAND, ELDEN RAYMOND|PAF|1986|CA|H|C|C00211870|38.44940955555556|-122.73874188888888|95404|SANTA ROSA|CA
H6CA01095|SAMPSON, FLOYD GARFIELD|REP|1986|CA|H|C|C00208595|38.35729383333333|-122.82139533333333|94953|PETALUMA|CA
H6CA02010|HERGER, WALTER WILLIAM (WALLY) JR|REP|1988|CA|H|I|C00202523|38.961976|-121.48166|95674|RIO OSO|CA
H6CA02028|WAREHAM, ROBERT BRENT|REP|1986|CA|H|C|C00203794|39.753492|-121.7665425|95927|CHICO|CA
H6CA02127|MEYER, WAYNE R|DEM|1988|CA|H|C|C00204347|39.16855|-121.76465|95982|SUTTER|CA
H6CA02135|SWENDIMAN, STEPHEN C|DEM|1986|CA|H|C|C00206003|40.63259420000001|-122.35789519999999|96001|REDDING|CA
H6CA02143|PENDERY, HARRY H.|LIB|1988|CA|H|C||39.73716|-121.591623|95969|PARADISE|CA
H6CA02150|KIRKPATRICK, HOWARD DELANE|REP|1986|CA|H|C|C00203455|40.63259420000001|-122.35789519999999|96002|REDDING|CA
H6CA03018|LANDOWSKI, LOWELL PATRICK|REP|1988|CA|H|C|C00198168|38.430597276190475|-121.44452857142855|95822|SACRAMENTO|CA
H6CA03042|PERDUE, DONALD STEWART|REP|1988|CA|H|C||38.430597276190475|-121.44452857142855|95814|SACRAMENTO|CA
H6CA03059|SKOW, JAMES D|REP|1986|CA|H|C|C00203588|38.430597276190475|-121.44452857142855|95825|SACRAMENTO|CA
H6CA04081|HITE, JACK DALE|REP|1986|CA|H|C|C00210328|38.430597276190475|-121.44452857142855|95842|SACRAMENTO|CA
H6CA05153|GROVE, SAMUEL K.|LIB|1986|CA|H|C|C00213991|37.77660142253521|-122.6107330704225|94110|SAN FRANCISCO|CA
H6CA06060|SPINOSA, TOM|REP|1984|CA|H|C|C00070045|37.77660142253521|-122.6107330704225|94134|SAN FRANCISCO|CA
H6CA06144|"ERNST, FRANKLIN ""HARRY"" III"|REP|1986|CA|H|C|C00206441|38.1140316|-122.2537202|94590|VALLEJO|CA
H6CA07043|MILLER, GEORGE|DEM|1988|CA|H|I|C00026757|37.8959565|-121.985046875|94524|CONCORD|CA
H6CA08017|EIGENBERG, STEVEN|REP|1986|CA|H|C|C00201715|37.680181|-121.921498|94611|PIEDMONT|CA
H6CA08041|DELLUMS, RONALD V|DEM|1988|CA|H|I|C00026328|37.755087999999986|-122.12827513793107|94610|OAKLAND|CA
H6CA09015|WILLIAMS, DAVID M|REP|1988|CA|H|O|C00224501|37.6689805|-121.825804|94550|LIVERMORE|CA
H6CA09023|STARK, FORTNEY HILLMAN JR|DEM|1988|CA|H|I|C00020974|37.66309557142857|-122.00989628571429|94541|HAYWARD|CA
H6CA10013|EDWARDS, DON|DEM|1988|CA|H|I|C00026724|37.24389375806454|-121.78056964516126|95126|SAN JOSE|CA
H6CA11011|QURAISHI, G M (BILL)|REP|1988|CA|H|C|C00194712|37.510085|-122.473404|94018|EL GRANADA|CA
H6CA11060|KUDROVZEFF, NICHOLAS W.|AIP|1988|CA|H|C|C00093476|37.497474999999994|-122.4085575|94044|PACIFICA|CA
H6CA12019|MERCER, JOHN EDWARD|REP|1986|CA|H|C|C00198572|38.87518503125|-77.09935687500001|22202|ARLINGTON|VA
H6CA12035|QUACKENBUSH, CHARLES W|REP|1986|CA|H|C|C00201277|37.306759|-121.97220566666668|94022|LOS ALTOS|CA
H6CA12050|HUGHES, LADDIE W|REP|1986|CA|H|C|C00202986|37.336603399999994|-122.0546887|94303|PALO ALTO|CA
H6CA12092|WEIL, LANCE T|DEM|1986|CA|H|C|C00205286|37.2536525|-121.8765585|95014|CUPERTINO|CA
H6CA12100|SKORNIA, THOMAS A|REP|1986|CA|H|C|C00200931|37.40465866666667|-122.2845|94025|MENLO PARK|CA
H6CA13017|NASH, ROBERT J|REP|1986|CA|H|C|C00202887|37.20479875|-121.90769674999999|95030|LOS GATOS|CA
H6CA13108|KONNYU, ERNEST L|REP|1988|CA|H|I|C00200709|37.2299695|-121.8641885|95070|SARATOGA|CA
H6CA13116|MINETA, NORMAN Y|DEM|1988|CA|H|I|C00014613|38.89531540217391|-77.01958254710144|20515|WASHINGTON|DC
H6CA14023|WOOD, ELAINE S|DEM|1986|CA|H|C|C00197673|38.79919622727272|-77.09773936363636|22305|ALEXANDRIA|VA
H6CA16036|PANETTA, LEON EDWARD|DEM|1988|CA|H|I|C00080440|36.447533|-121.68611|93924|CARMEL VALLEY|CA
H6CA16069|DUNN, ARTHUR V.|DEM|1988|CA|H|C||36.475269499999996|-121.51536025|93940|MONTEREY|CA
H6CA16077|DARRIGO, LOUIS|REP|1988|CA|H|C|C00206755|37.0161515|-121.921909|95001|APTOS|CA
H6CA16085|WRIGHT, RONALD W|PAF|1986|CA|H|C|C00206425|36.988762666666666|-122.02187933333333|95060|SANTA CRUZ|CA
H6CA17018|SIMMONS, RICKEY DEAN|DEM|1986|CA|H|C|C00194290|36.055121|-119.01595|93257|POPLAR|CA
H6CA17034|HARTNETT, JOHN|DEM|1986|CA|H|C|C00201590|36.75393231666668|-119.67922220000001|93704|FRESNO|CA
H6CA18073|CREVELT, DAVID C|REP|1986|CA|H|C|C00212324|36.75393231666668|-119.67922220000001|93727|FRESNO|CA
H6CA19022|LAGOMARSINO, ROBERT|REP|1988|CA|H|I|C00021428|34.168066375|-119.172226|93001|VENTURA|CA
H6CA20095|MOQUIN, JULES H.|DEM|1986|CA|H|C|C00207118|35.31644239130434|-118.96400082608697|93306|BAKERSFIELD|CA
H6CA21028|GALLEGLY, ELTON|REP|1988|CA|H|I|C00194803|34.11231300000001|-119.00084|93065|SIMI VALLEY|CA
H6CA21051|"HOPE, ANTHONY ""TONY"" J"|REP|1986|CA|H|C|C00203331|33.92915272727272|-118.32917854545452|91602|NORTH HOLLYWOOD|CA
H6CA21119|PARKER, DON LEROY|DEM|1986|CA|H|C|C00205252|34.032121000000004|-118.399566|91344|GRANADA HILLS|CA
H6CA21127|LAPORTE, THOMAS|REP|1986|CA|H|C|C00205187|34.144008|-118.94827333333335|91360|THOUSAND OAKS|CA
H6CA21143|SALDANA, GILBERT R|DEM|1986|CA|H|C|C00203612|33.368642|-118.40835|90704|AVALON|CA
H6CA22018|SIMMONS, JOHN G|DEM|1988|CA|H|C|C00203414|33.93807199999999|-118.30750738461536|91504|BURBANK|CA
H6CA22026|MOORHEAD, CARLOS JOHN|REP|1988|CA|H|I|C00006320|33.99960307142856|-118.27321657142855|91202|GLENDALE|CA
H6CA23016|WOOLVERTON, GEORGE|REP|1986|CA|H|C|C00192575|33.9754245|-118.421691|91356|TARZANA|CA
H6CA23024|BEILENSON, ANTHONY C|DEM|1988|CA|H|I|C00081307|38.89531540217391|-77.01958254710144|20515|WASHINGTON|DC
H6CA23149|JACOBSON, ERIC C|DEM|1986|CA|H|C|C00207407|33.94396584158416|-118.29928288118809|90067|LOS ANGELES|CA
H6CA24048|WAXMAN, HENRY A|DEM|1988|CA|H|I|C00013128|39.07524977777778|-77.165865|20817|BETHESDA|MD
H6CA24097|ABRAHAMS, GEORGE|LIB|1988|CA|H|C||33.94396584158416|-118.29928288118809|90068|LOS ANGELES|CA
H6CA24105|GREEN, JAMES NAYLOR|PAF|1986|CA|H|C|C00207316|33.94396584158416|-118.29928288118809|90017|LOS ANGELES|CA
H6CA25086|BROWN, TED|LIB|1988|CA|H|C||33.94396584158416|-118.29928288118809|90042|LOS ANGELES|CA
H6CA26019|ALFARERO, CAMILO C|REP|1986|CA|H|C|C00200048|34.254751|-118.42406|91331|ARLETA|CA
H6CA26027|ROUSSELOT, JOHN H|REP|1986|CA|H|C|C00121624|33.99656466666667|-118.16137066666666|91776|SAN GABRIEL|CA
H6CA26076|FRAZIER, KENNETH E|REP|1986|CA|H|C|C00205328|33.9975115|-118.45619099999999|91306|CANOGA PARK|CA
H6CA26084|KERNS, ROBERT MICHAEL|REP|1986|CA|H|C|C00209916|33.98541971428572|-118.40121400000001|91326|NORTHRIDGE|CA
H6CA27124|DORNAN, ROBERT KENNETH HON|REP|1988|CA|H|I|C00221218|38.89531540217391|-77.01958254710144|20515|WASHINGTON|DC
H6CA27157|HORNER, MR. DAVID B.|DEM|1976|CA|H|C|C00036780|33.904162916666664|-118.39307408333332|90402|SANTA MONICA|CA
H6CA28015|JOHNSON, HOWARD|LIB|1988|CA|H|C|C00201285|33.94396584158416|-118.29928288118809|90015|LOS ANGELES|CA
H6CA28098|ADAMS, GEORGE JOSEPH|REP|1986|CA|H|C|C00205823|33.94396584158416|-118.29928288118809|90045|LOS ANGELES|CA
H6CA29039|HAWKINS, AUGUSTUS F|DEM|1988|CA|H|I|C00007617|38.89531540217391|-77.01958254710144|20003|WASHINGTON|DC
H6CA30011|TRIVICH, GEORGE|DEM|1986|CA|H|C|C00203968|33.99656466666667|-118.16137066666666|91776|SAN GABRIEL|CA
H6CA30029|DANIELSON, GEORGE E|DEM|1980|CA|H|C|C00051573|33.96317033333333|-118.18616733333333|91754|MONTEREY PARK|CA
H6CA30078|RADLOVIC, MICHAEL MILAN|REP|1988|CA|H|C|C00217208|33.87090542857143|-118.25235857142857|91802|ALHAMBRA|CA
H6CA30094|ALMQUIST, JOHN W|REP|1986|CA|H|C|C00209643|33.930122250000004|-118.16264349999999||EL MONTE|CA
H6CA30102|GOLDSWORTHY, KIM J.|LIB|1988|CA|H|C||33.879777|-118.227358|91770|ROSEMEAD|CA
H6CA31019|MCMURRAY, JACKSON M II|REP|1986|CA|H|C|C00206144|33.811667799999995|-118.31364399999998|90502|TORRANCE|CA
H6CA31092|DUREN, B KWAKU|PAF|1988|CA|H|C|C00207225|33.893265|-118.204|90221|COMPTON,|CA
H6CA32017|OWEN, RUSSELL ALLEN|REP|1986|CA|H|C|C00199364|33.79097913793104|-118.20857620689657|90815|LONG BEACH|CA
H6CA32025|ANDERSON, GLENN M|DEM|1988|CA|H|I|C00000505|33.850604000000004|-118.324791|90250|HAWTHORNE|CA
H6CA32033|THRASHER, MARGARET E|DEM|1986|CA|H|C|C00204214|33.79097913793104|-118.20857620689657|90807|LONG BEACH|CA
H6CA32074|DEAN, PHILIP D|REP|1986|CA|H|C|C00204958|33.79097913793104|-118.20857620689657|90809|LONG BEACH|CA
H6CA32082|ROBERTSON, JOYCE MARIE|REP|1986|CA|H|C|C00210591|33.837787|-118.35200599999999||MANHATTAN BEACH|CA
H6CA33064|HEMPEL, LAMONT CHARLES (MONTY)|DEM|1986|CA|H|C|C00209718|34.110009|-117.71973|91711|CLAREMONT|CA
H6CA34112|LUNGREN, DANIEL EDWARD|REP|1988|CA|H|I|C00036830|33.79097913793104|-118.20857620689657|90807|LONG BEACH|CA
H6CA34161|HOUSE, CHARLES M|REP|1988|CA|H|C|C00195545|34.000578|-117.96943|91745|HACIENDA HEIGHTS|CA
H6CA36026|BROWN, GEORGE E JR|DEM|1988|CA|H|I|C00205898|33.84355464705882|-116.68860723529411|92507|RIVERSIDE|CA
H6CA36042|HENLEY, ROBERT L|REP|1986|CA|H|C|C00206292|34.14856|-117.26298|92404|SAN ABERNARDINO|CA
H6CA37016|KOLK, DAVID XAVIER|DEM|1986|CA|H|C|C00203307|33.84355464705882|-116.68860723529411|92503|RIVERSIDE|CA
H6CA38014|ROBINSON, RICHARD H|DEM|1986|CA|H|C|C00202036|33.74453425|-117.922941875|92643|GARDEN GROVE|CA
H6CA38022|CARTER, DAVE|DEM|1986|CA|H|C|C00202978|33.74453425|-117.922941875|92644|GARDEN GROVE|CA
H6CA38030|PATTERSON, JERRY M|DEM|1984|CA|H|C|C00036905|38.89531540217391|-77.01958254710144|20515|WASHINGTON|DC
H6CA38055|CONNELLY, LEE|LIB|1988|CA|H|C||33.749333|-117.88565350000002|90621|BUENA PARK|CA
H6CA39020|ROYCE, EDWARD R|REP|1986|CA|H|C|C00200865|33.725778625000004|-117.81807675|92801|ANAHEIM|CA
H6CA39095|ISLES, RONALD EUGENE|REP|1986|CA|H|C|C00202390|33.827576666666666|-117.83251733333333|92621|BREA|CA
H6CA40036|BADHAM, ROBERT E|REP|1988|CA|H|I|C00025809|33.618939166666664|-117.87561050000001|92660|NEWPORT BEACH|CA
H6CA40184|ROSENBERG, NATHAN OWEN|REP|1988|CA|H|O|C00204529|33.600172|-117.86823|92625|CORONA DEL MAR|CA
H6CA40218|SUMNER, BRUCE|DEM|1986|CA|H|C|C00205278|33.606271|-117.89243|92662|BALBOA ISLAND|CA
H6CA41018|KRIPKE, DANIEL F MD|DEM|1988|CA|H|C|C00223842|32.9812946|-116.92915480000002|92037|LA JOLLA|CA
H6CA41133|RIDER, DICK|LIB|1988|CA|H|C||32.89411814814816|-116.99533772839506|92117|SAN DIEGO|CA
H6CA41141|MARUNIAK, ALEXANDER E|DEM|1986|CA|H|C|C00204156|32.89411814814816|-116.99533772839506|92117|SAN DIEGO|CA
H6CA42057|BLACKBURN, MICHAEL PHILIP|DEM|1986|CA|H|C|C00205773|33.79097913793104|-118.20857620689657|90802|LONG BEACH|CA
H6CA43097|CHIRRA, JOSEPH|DEM|1986|CA|H|C|C00207597|33.136608|-117.10179866666665|92084|VISTA|CA
H6CA44012|LONDON, MICHAEL DAVID|REP|1986|CA|H|C|C00206094|32.89411814814816|-116.99533772839506|92102|SAN DIEGO|CA
H6CA44020|PIERSON, GENE|REP|1986|CA|H|C|C00207134|32.78016975|-116.9451885|92011|CHULA VISTA|CA
H6CA44038|MITCHELL, BILL|REP|1986|CA|H|C|C00204842|32.89411814814816|-116.99533772839506|92111|SAN DIEGO|CA
